ISO3,Disease,YEAR,Total_Participants,Total_Studies
AUS,Chronic kidney disease,2017,394.764556101,6
AUS,Chronic kidney disease,2018,1943.1211015,8
AUS,Chronic kidney disease,2019,1487.80307492,7
AUS,Chronic kidney disease,2020,857.0,3
AUS,Chronic kidney disease,2021,833.816966315,7
AUS,Chronic kidney disease,2022,255.25385425999997,4
AUS,Chronic kidney disease,2023,12806.0,5
AUS,Chronic kidney disease,2024,312.22473002,3
AUS,Chronic obstructive pulmonary disease,2002,177.0,1
AUS,Chronic obstructive pulmonary disease,2003,48.0,1
AUS,Chronic obstructive pulmonary disease,2006,914.586736732,2
AUS,Chronic obstructive pulmonary disease,2008,400.0,1
AUS,Chronic obstructive pulmonary disease,2010,492.0,3
AUS,Chronic obstructive pulmonary disease,2011,168.0,1
AUS,Chronic obstructive pulmonary disease,2013,351.0,4
AUS,Chronic obstructive pulmonary disease,2014,341.0,6
AUS,Chronic obstructive pulmonary disease,2015,413.474438,3
AUS,Chronic obstructive pulmonary disease,2016,209.0,3
AUS,Chronic obstructive pulmonary disease,2017,961.0,5
AUS,Chronic obstructive pulmonary disease,2018,150.0,2
AUS,Chronic obstructive pulmonary disease,2019,601.0,5
AUS,Chronic obstructive pulmonary disease,2020,295.0,3
AUS,Chronic obstructive pulmonary disease,2021,163.0,1
AUS,Chronic obstructive pulmonary disease,2022,192.0,2
AUS,Chronic obstructive pulmonary disease,2024,696.0,4
AUS,Chronic respiratory diseases,2001,272.0,1
AUS,Chronic respiratory diseases,2002,258.435654382,4
AUS,Chronic respiratory diseases,2003,442.0,5
AUS,Chronic respiratory diseases,2004,996.0,1
AUS,Chronic respiratory diseases,2005,71.0,2
AUS,Chronic respiratory diseases,2006,1088.586736732,6
AUS,Chronic respiratory diseases,2007,453.0,2
AUS,Chronic respiratory diseases,2008,1217.0,4
AUS,Chronic respiratory diseases,2010,1251.0,10
AUS,Chronic respiratory diseases,2011,1009.0,8
AUS,Chronic respiratory diseases,2012,895.0,7
AUS,Chronic respiratory diseases,2013,18140.126173092,20
AUS,Chronic respiratory diseases,2014,2010.0,16
AUS,Chronic respiratory diseases,2015,1998.474438,10
AUS,Chronic respiratory diseases,2016,2763.0,14
AUS,Chronic respiratory diseases,2017,2554.0,12
AUS,Chronic respiratory diseases,2018,1600.10469095,12
AUS,Chronic respiratory diseases,2019,1680.946084795,13
AUS,Chronic respiratory diseases,2020,1945.880642937,18
AUS,Chronic respiratory diseases,2021,2640.43439994,23
AUS,Chronic respiratory diseases,2022,4858.445570516,22
AUS,Chronic respiratory diseases,2023,6940.431334492,29
AUS,Chronic respiratory diseases,2024,1991.195524086,16
AUS,Cirrhosis and other chronic liver diseases,2003,18.98183593,1
AUS,Cirrhosis and other chronic liver diseases,2008,60.0,1
AUS,Cirrhosis and other chronic liver diseases,2012,64.0,1
AUS,Cirrhosis and other chronic liver diseases,2014,200.0,1
AUS,Cirrhosis and other chronic liver diseases,2015,97.35654382,2
AUS,Cirrhosis and other chronic liver diseases,2016,365.0,2
AUS,Cirrhosis and other chronic liver diseases,2017,479.85506638,2
AUS,Cirrhosis and other chronic liver diseases,2018,42.28880889,2
AUS,Cirrhosis and other chronic liver diseases,2020,438.0,3
AUS,Cirrhosis and other chronic liver diseases,2021,84.0,2
AUS,Cirrhosis and other chronic liver diseases,2022,4.520699805,1
AUS,Cirrhosis and other chronic liver diseases,2023,52.0,2
AUS,Cirrhosis and other chronic liver diseases,2024,671.0,5
AUS,Colon and rectum cancer,2000,303.0,1
AUS,Colon and rectum cancer,2001,74.0,1
AUS,Colon and rectum cancer,2006,355.0,2
AUS,Colon and rectum cancer,2009,573.27349409,4
AUS,Colon and rectum cancer,2010,896.0,2
AUS,Colon and rectum cancer,2012,1200.0,1
AUS,Colon and rectum cancer,2013,1276.0,3
AUS,Colon and rectum cancer,2014,2842.0,4
AUS,Colon and rectum cancer,2015,1077.0,3
AUS,Colon and rectum cancer,2016,183.0,2
AUS,Colon and rectum cancer,2017,884.4538877,3
AUS,Colon and rectum cancer,2018,807.0,1
AUS,Colon and rectum cancer,2019,123.0,1
AUS,Colon and rectum cancer,2021,665.0,3
AUS,Colon and rectum cancer,2022,13529.0,4
AUS,Colon and rectum cancer,2023,734.0,1
AUS,Colon and rectum cancer,2024,806.0,2
AUS,Conduct disorder,2004,1054.0,2
AUS,Conduct disorder,2010,134.0,3
AUS,Conduct disorder,2011,200.0,1
AUS,Conduct disorder,2013,301.0,2
AUS,Conduct disorder,2014,1270.0,4
AUS,Conduct disorder,2015,1321.0,5
AUS,Conduct disorder,2016,796.0,3
AUS,Conduct disorder,2017,2788.0,6
AUS,Conduct disorder,2018,776.0,2
AUS,Conduct disorder,2019,797.0,2
AUS,Conduct disorder,2020,1485.0,6
AUS,Conduct disorder,2021,314.17490397,3
AUS,Conduct disorder,2022,194.0,1
AUS,Conduct disorder,2023,553.0,3
AUS,Conduct disorder,2024,446.0,3
AUS,Decubitus ulcer,2008,750.0,1
AUS,Decubitus ulcer,2015,440.0,1
AUS,Decubitus ulcer,2017,958.0,2
AUS,Decubitus ulcer,2018,344.05839516000003,2
AUS,Decubitus ulcer,2020,87.0,1
AUS,Decubitus ulcer,2023,210.0,2
AUS,Decubitus ulcer,2024,240.0,2
AUS,Dengue,2015,712.0,1
AUS,Dengue,2019,98.0,1
AUS,Depressive disorders,2000,208.0,1
AUS,Depressive disorders,2001,804.0,1
AUS,Depressive disorders,2002,312.0,1
AUS,Depressive disorders,2003,1148.0,1
AUS,Depressive disorders,2004,2531.0,3
AUS,Depressive disorders,2005,406.0,2
AUS,Depressive disorders,2006,37976.0,4
AUS,Depressive disorders,2007,1056.0,2
AUS,Depressive disorders,2008,316.0,1
AUS,Depressive disorders,2009,806.0,4
AUS,Depressive disorders,2010,1408.0,4
AUS,Depressive disorders,2011,7096.0,11
AUS,Depressive disorders,2012,8623.11543844,13
AUS,Depressive disorders,2013,57616.78656662,24
AUS,Depressive disorders,2014,13802.360422348,23
AUS,Depressive disorders,2015,10842.0,19
AUS,Depressive disorders,2016,7147.624807068,19
AUS,Depressive disorders,2017,4092.0,11
AUS,Depressive disorders,2018,4568.0,8
AUS,Depressive disorders,2019,48963.0,15
AUS,Depressive disorders,2020,22949.86369768,11
AUS,Depressive disorders,2021,6864.0,13
AUS,Depressive disorders,2022,3824.0,9
AUS,Depressive disorders,2023,5500.0,11
AUS,Depressive disorders,2024,5942.0,10
AUS,Dermatitis,2005,112.0,1
AUS,Dermatitis,2012,1832.0,2
AUS,Dermatitis,2014,400.0,1
AUS,Dermatitis,2015,549.0,2
AUS,Dermatitis,2019,13.35158575,1
AUS,Dermatitis,2023,142.0,1
AUS,Dermatitis,2024,59.0,1
AUS,Diabetes and kidney diseases,2000,111.4568318,1
AUS,Diabetes and kidney diseases,2001,182.0,2
AUS,Diabetes and kidney diseases,2002,522.0,1
AUS,Diabetes and kidney diseases,2005,143.0,2
AUS,Diabetes and kidney diseases,2006,373.0,2
AUS,Diabetes and kidney diseases,2007,1674.0,4
AUS,Diabetes and kidney diseases,2008,676.014570523,4
AUS,Diabetes and kidney diseases,2009,4568.08862658,16
AUS,Diabetes and kidney diseases,2010,15482.11934362,15
AUS,Diabetes and kidney diseases,2011,86.45588222,3
AUS,Diabetes and kidney diseases,2012,3208.2850317370003,12
AUS,Diabetes and kidney diseases,2013,20779.342259133,24
AUS,Diabetes and kidney diseases,2014,14106.452862664999,18
AUS,Diabetes and kidney diseases,2015,4242.764869622,21
AUS,Diabetes and kidney diseases,2016,4290.8980655,24
AUS,Diabetes and kidney diseases,2017,2804.648111861,20
AUS,Diabetes and kidney diseases,2018,4037.4541194,19
AUS,Diabetes and kidney diseases,2019,4334.46669003,17
AUS,Diabetes and kidney diseases,2020,4012.0,15
AUS,Diabetes and kidney diseases,2021,1413.5056842,17
AUS,Diabetes and kidney diseases,2022,3474.681204005,17
AUS,Diabetes and kidney diseases,2023,14730.0,15
AUS,Diabetes and kidney diseases,2024,1589.22473002,14
AUS,Diabetes mellitus,2000,111.4568318,1
AUS,Diabetes mellitus,2001,16.0,1
AUS,Diabetes mellitus,2005,60.0,1
AUS,Diabetes mellitus,2006,58.0,1
AUS,Diabetes mellitus,2007,2652.0,4
AUS,Diabetes mellitus,2008,649.0,2
AUS,Diabetes mellitus,2009,2465.2020066,9
AUS,Diabetes mellitus,2010,13900.658864640001,9
AUS,Diabetes mellitus,2011,47.91176444,2
AUS,Diabetes mellitus,2012,2257.639208,7
AUS,Diabetes mellitus,2013,23761.342259133,20
AUS,Diabetes mellitus,2014,13260.873049465,14
AUS,Diabetes mellitus,2015,2177.764869622,16
AUS,Diabetes mellitus,2016,3803.8980655,19
AUS,Diabetes mellitus,2017,3034.01361155,14
AUS,Diabetes mellitus,2018,3051.6660358,11
AUS,Diabetes mellitus,2019,2910.66361511,10
AUS,Diabetes mellitus,2020,3598.0,12
AUS,Diabetes mellitus,2021,823.439302355,10
AUS,Diabetes mellitus,2022,3442.94804955,13
AUS,Diabetes mellitus,2023,2024.0,10
AUS,Diabetes mellitus,2024,1624.25990226,12
AUS,Dietary iron deficiency,2010,396.9655463,2
AUS,Dietary iron deficiency,2014,32.0,1
AUS,Dietary iron deficiency,2018,160.0,1
AUS,Dietary iron deficiency,2021,84.0,1
AUS,Dietary iron deficiency,2023,278.0,1
AUS,Digestive diseases,2000,302.0,1
AUS,Digestive diseases,2001,600.0,1
AUS,Digestive diseases,2002,1.435654382,1
AUS,Digestive diseases,2003,18.98183593,1
AUS,Digestive diseases,2004,19.3485689,1
AUS,Digestive diseases,2006,554.0,1
AUS,Digestive diseases,2007,367.19283203,2
AUS,Digestive diseases,2008,60.0,1
AUS,Digestive diseases,2009,151.0,1
AUS,Digestive diseases,2010,457.0,3
AUS,Digestive diseases,2011,1638.0,4
AUS,Digestive diseases,2012,785.645823737,7
AUS,Digestive diseases,2013,20735.0,7
AUS,Digestive diseases,2014,520.03550731,4
AUS,Digestive diseases,2015,289.35654382,5
AUS,Digestive diseases,2016,1406.0,6
AUS,Digestive diseases,2017,640.5836197799999,5
AUS,Digestive diseases,2018,227.28880888999998,3
AUS,Digestive diseases,2019,567.0,3
AUS,Digestive diseases,2020,1059.5867941,14
AUS,Digestive diseases,2021,591.75058447,9
AUS,Digestive diseases,2022,213.520699805,4
AUS,Digestive diseases,2023,119.0,3
AUS,Digestive diseases,2024,1070.0,11
AUS,Drug use disorders,2004,660.0,2
AUS,Drug use disorders,2006,1518.0,1
AUS,Drug use disorders,2007,610.0,1
AUS,Drug use disorders,2012,1132.0,4
AUS,Drug use disorders,2013,3450.0,3
AUS,Drug use disorders,2014,3626.0,3
AUS,Drug use disorders,2015,1772.311113242,5
AUS,Drug use disorders,2016,1196.0,3
AUS,Drug use disorders,2017,6230.0,1
AUS,Drug use disorders,2018,1678.69799148,4
AUS,Drug use disorders,2020,1826.0,3
AUS,Drug use disorders,2021,670.0,2
AUS,Drug use disorders,2022,1640.0,3
AUS,Drug use disorders,2023,1034.0,4
AUS,Drug use disorders,2024,3612.0,4
AUS,Eating disorders,2012,828.0,1
AUS,Eating disorders,2013,52.0,1
AUS,Eating disorders,2014,200.0,1
AUS,Eating disorders,2015,292.0,2
AUS,Eating disorders,2016,44.0,1
AUS,Eating disorders,2017,483.0,2
AUS,Eating disorders,2018,608.0,1
AUS,Eating disorders,2021,1090.0,3
AUS,Eating disorders,2022,1200.0,1
AUS,Eating disorders,2023,3117.0,1
AUS,Eating disorders,2024,303.0,2
AUS,Endocarditis,2024,157.0,1
AUS,Esophageal cancer,2010,186.0,2
AUS,Esophageal cancer,2015,33.0,1
AUS,Esophageal cancer,2020,124.0,1
AUS,Eye cancer,2003,66.0,1
AUS,Gout,2017,741.0,2
AUS,Gout,2019,72.0,1
AUS,Gout,2020,50.0,1
AUS,HIV/AIDS,2000,597.0,1
AUS,HIV/AIDS,2001,304.0,1
AUS,HIV/AIDS,2003,538.0,2
AUS,HIV/AIDS,2004,45.0,1
AUS,HIV/AIDS,2006,19.19204856,1
AUS,HIV/AIDS,2008,27.09793512,1
AUS,HIV/AIDS,2011,303.0,1
AUS,HIV/AIDS,2012,223.63375856,3
AUS,HIV/AIDS,2013,516.0,1
AUS,HIV/AIDS,2014,120.0,1
AUS,HIV/AIDS,2015,1213.0,3
AUS,HIV/AIDS,2016,716.159238471,2
AUS,HIV/AIDS,2019,85.0,1
AUS,HIV/AIDS,2021,89.990406524,2
AUS,HIV/AIDS,2022,170.0,1
AUS,HIV/AIDS,2023,899.01697286,3
AUS,HIV/AIDS and sexually transmitted infections,2000,597.0,1
AUS,HIV/AIDS and sexually transmitted infections,2001,304.0,1
AUS,HIV/AIDS and sexually transmitted infections,2003,538.0,2
AUS,HIV/AIDS and sexually transmitted infections,2004,45.0,1
AUS,HIV/AIDS and sexually transmitted infections,2006,19.19204856,1
AUS,HIV/AIDS and sexually transmitted infections,2007,611.0,1
AUS,HIV/AIDS and sexually transmitted infections,2008,27.09793512,1
AUS,HIV/AIDS and sexually transmitted infections,2011,303.0,1
AUS,HIV/AIDS and sexually transmitted infections,2012,426.63375856,4
AUS,HIV/AIDS and sexually transmitted infections,2013,326.0,2
AUS,HIV/AIDS and sexually transmitted infections,2014,120.0,1
AUS,HIV/AIDS and sexually transmitted infections,2015,1960.0,4
AUS,HIV/AIDS and sexually transmitted infections,2016,716.159238471,2
AUS,HIV/AIDS and sexually transmitted infections,2017,504.0,1
AUS,HIV/AIDS and sexually transmitted infections,2018,140.0,2
AUS,HIV/AIDS and sexually transmitted infections,2019,153.0,2
AUS,HIV/AIDS and sexually transmitted infections,2020,12.0,1
AUS,HIV/AIDS and sexually transmitted infections,2021,89.990406524,2
AUS,HIV/AIDS and sexually transmitted infections,2022,172.121471355,2
AUS,HIV/AIDS and sexually transmitted infections,2023,899.01697286,3
AUS,Headache disorders,2011,1010.0,1
AUS,Headache disorders,2014,360.0,1
AUS,Headache disorders,2017,1056.0,1
AUS,Headache disorders,2022,124.0,1
AUS,Hodgkin lymphoma,2024,34.0,1
AUS,Idiopathic developmental intellectual disability,2008,330.0,1
AUS,Idiopathic developmental intellectual disability,2009,230.0,1
AUS,Idiopathic developmental intellectual disability,2011,330.0,1
AUS,Idiopathic developmental intellectual disability,2012,1005.0,3
AUS,Idiopathic developmental intellectual disability,2014,63.0,2
AUS,Idiopathic developmental intellectual disability,2015,231.0,1
AUS,Idiopathic developmental intellectual disability,2016,722.0,4
AUS,Idiopathic developmental intellectual disability,2017,133.0,1
AUS,Idiopathic developmental intellectual disability,2021,26.0,2
AUS,Idiopathic developmental intellectual disability,2023,221.0,1
AUS,Idiopathic developmental intellectual disability,2024,120.0,2
AUS,Idiopathic epilepsy,2012,239.0,1
AUS,Idiopathic epilepsy,2017,466.0,1
AUS,Idiopathic epilepsy,2018,127.0,2
AUS,Idiopathic epilepsy,2021,212.0,1
AUS,Idiopathic epilepsy,2022,188.0,1
AUS,Idiopathic epilepsy,2023,221.0,1
AUS,Inflammatory bowel disease,2001,600.0,1
AUS,Inflammatory bowel disease,2004,19.3485689,1
AUS,Inflammatory bowel disease,2007,47.19283203,1
AUS,Inflammatory bowel disease,2011,1352.0,1
AUS,Inflammatory bowel disease,2016,60.0,1
AUS,Inflammatory bowel disease,2019,73.0,1
AUS,Inflammatory bowel disease,2020,130.0,1
AUS,Inflammatory bowel disease,2024,72.0,2
AUS,"Inguinal, femoral, and abdominal hernia",2002,1.435654382,1
AUS,"Inguinal, femoral, and abdominal hernia",2009,151.0,1
AUS,"Inguinal, femoral, and abdominal hernia",2016,722.0,1
AUS,Interstitial lung disease and pulmonary sarcoidosis,2006,7.586736732,1
AUS,Interstitial lung disease and pulmonary sarcoidosis,2013,116.0,1
AUS,Interstitial lung disease and pulmonary sarcoidosis,2020,44.0,1
AUS,Interstitial lung disease and pulmonary sarcoidosis,2023,91.0,1
AUS,Interstitial lung disease and pulmonary sarcoidosis,2024,63.0,1
AUS,Intestinal nematode infections,2012,40.0,1
AUS,Intestinal nematode infections,2019,108.0,1
AUS,Intestinal nematode infections,2021,44.0,1
AUS,Intestinal nematode infections,2023,80.0,1
AUS,Ischemic heart disease,2001,8881.0,2
AUS,Ischemic heart disease,2002,2.456698532,1
AUS,Ischemic heart disease,2003,18.98183593,1
AUS,Ischemic heart disease,2005,121.0,1
AUS,Ischemic heart disease,2006,903.6231634400001,3
AUS,Ischemic heart disease,2008,1561.0,4
AUS,Ischemic heart disease,2009,748.0,3
AUS,Ischemic heart disease,2010,1349.64873,1
AUS,Ischemic heart disease,2011,146.0,1
AUS,Ischemic heart disease,2012,64.0,1
AUS,Ischemic heart disease,2013,1318.0,3
AUS,Ischemic heart disease,2014,320.0,2
AUS,Ischemic heart disease,2015,241.35654382,3
AUS,Ischemic heart disease,2016,1753.202719497,5
AUS,Ischemic heart disease,2017,629.173663199,3
AUS,Ischemic heart disease,2018,1240.3330179,3
AUS,Ischemic heart disease,2019,1182.0,2
AUS,Ischemic heart disease,2020,96.0,1
AUS,Ischemic heart disease,2021,1108.816966315,4
AUS,Ischemic heart disease,2022,113.39868685,2
AUS,Ischemic heart disease,2023,1726.5622649,4
AUS,Ischemic heart disease,2024,903.0,3
AUS,Kidney cancer,2015,15.0,1
AUS,Kidney cancer,2018,233.0,1
AUS,Larynx cancer,2017,131.0,1
AUS,Leukemia,2001,171.0,1
AUS,Leukemia,2002,350.0,1
AUS,Leukemia,2005,292.0,1
AUS,Leukemia,2010,70.0,1
AUS,Leukemia,2014,174.66331418,1
AUS,Leukemia,2015,3.351090261,1
AUS,Leukemia,2019,480.0,1
AUS,Leukemia,2021,213.46409885999998,3
AUS,Leukemia,2022,9.285874036,1
AUS,Lip and oral cavity cancer,2017,131.0,1
AUS,Lip and oral cavity cancer,2019,18.0,1
AUS,Liver cancer,2001,74.0,1
AUS,Liver cancer,2010,510.0,1
AUS,Liver cancer,2013,68.0,1
AUS,Liver cancer,2014,890.0,2
AUS,Liver cancer,2016,360.0,1
AUS,Liver cancer,2018,12.28880889,1
AUS,Liver cancer,2024,218.0,1
AUS,Low back pain,2005,394.0,2
AUS,Low back pain,2008,411.0,2
AUS,Low back pain,2009,310.0,2
AUS,Low back pain,2010,148.0,1
AUS,Low back pain,2011,2018.2914385,6
AUS,Low back pain,2013,4563.0,5
AUS,Low back pain,2014,346.0,2
AUS,Low back pain,2015,474.0,4
AUS,Low back pain,2016,1013.0,5
AUS,Low back pain,2017,1905.0,8
AUS,Low back pain,2018,249.0,2
AUS,Low back pain,2019,438.0,5
AUS,Low back pain,2020,208.0,2
AUS,Low back pain,2021,1262.64367469,4
AUS,Low back pain,2022,577.0,4
AUS,Low back pain,2023,443.0,1
AUS,Low back pain,2024,1251.0,5
AUS,Lower extremity peripheral arterial disease,2004,282.0,1
AUS,Lower extremity peripheral arterial disease,2005,36.0,1
AUS,Lower extremity peripheral arterial disease,2006,82.0,2
AUS,Lower extremity peripheral arterial disease,2008,21.0,1
AUS,Lower extremity peripheral arterial disease,2010,851.0,1
AUS,Lower extremity peripheral arterial disease,2011,49.0,1
AUS,Lower extremity peripheral arterial disease,2012,16.0,1
AUS,Lower extremity peripheral arterial disease,2013,22.0,1
AUS,Lower respiratory infections,2005,3204.0,1
AUS,Lower respiratory infections,2007,208.0,1
AUS,Lower respiratory infections,2009,526.0,2
AUS,Lower respiratory infections,2012,1358.0,3
AUS,Lower respiratory infections,2013,328.485641917,3
AUS,Lower respiratory infections,2014,201.06653911,3
AUS,Lower respiratory infections,2015,197.0,1
AUS,Lower respiratory infections,2016,15319.0,4
AUS,Lower respiratory infections,2017,12781.0,3
AUS,Lower respiratory infections,2018,94.52639987,1
AUS,Lower respiratory infections,2019,314.0,1
AUS,Lower respiratory infections,2020,586.488369733,6
AUS,Lower respiratory infections,2021,1298.43439994,13
AUS,Lower respiratory infections,2022,4170.445570516,13
AUS,Lower respiratory infections,2023,6245.431334492,23
AUS,Lower respiratory infections,2024,2327.195524086,11
AUS,Malaria,2007,490.0,1
AUS,Malaria,2010,682.0,2
AUS,Malaria,2014,70.0,1
AUS,Malaria,2016,8.0,1
AUS,Malaria,2017,82.0,1
AUS,Malaria,2018,10.10469095,1
AUS,Malaria,2020,36.0,1
AUS,Malaria,2021,96.0,1
AUS,Malaria,2022,8.0,1
AUS,Malaria,2024,153.0,3
AUS,Malignant skin melanoma,2014,75.0,1
AUS,Malignant skin melanoma,2022,1411.48827505,2
AUS,Maternal and neonatal disorders,2000,1262.4568318000001,5
AUS,Maternal and neonatal disorders,2002,503.525453282,4
AUS,Maternal and neonatal disorders,2003,613.0,2
AUS,Maternal and neonatal disorders,2005,203.0,2
AUS,Maternal and neonatal disorders,2006,19659.0,4
AUS,Maternal and neonatal disorders,2007,1625.0,4
AUS,Maternal and neonatal disorders,2008,1384.099860492,4
AUS,Maternal and neonatal disorders,2009,1192.1610538,4
AUS,Maternal and neonatal disorders,2010,1900.0,8
AUS,Maternal and neonatal disorders,2011,3342.0,9
AUS,Maternal and neonatal disorders,2012,4481.0,12
AUS,Maternal and neonatal disorders,2013,5029.0,15
AUS,Maternal and neonatal disorders,2014,32118.77412341,18
AUS,Maternal and neonatal disorders,2015,5265.05262726,21
AUS,Maternal and neonatal disorders,2016,8847.0,22
AUS,Maternal and neonatal disorders,2017,8559.0,13
AUS,Maternal and neonatal disorders,2018,3700.46421534,10
AUS,Maternal and neonatal disorders,2019,1705.64679537,8
AUS,Maternal and neonatal disorders,2020,4138.997336968,14
AUS,Maternal and neonatal disorders,2021,1885.821902908,16
AUS,Maternal and neonatal disorders,2022,5439.445570516,21
AUS,Maternal and neonatal disorders,2023,10095.967178372,34
AUS,Maternal and neonatal disorders,2024,3803.463433227,14
AUS,Maternal disorders,2000,2308.0,2
AUS,Maternal disorders,2002,606.0,2
AUS,Maternal disorders,2003,1226.0,2
AUS,Maternal disorders,2005,609.0,2
AUS,Maternal disorders,2006,37671.0,2
AUS,Maternal disorders,2007,3250.0,4
AUS,Maternal disorders,2008,1502.0,1
AUS,Maternal disorders,2010,3004.0,4
AUS,Maternal disorders,2011,6604.0,8
AUS,Maternal disorders,2012,8324.0,8
AUS,Maternal disorders,2013,7473.0,10
AUS,Maternal disorders,2014,39947.0,12
AUS,Maternal disorders,2015,5368.10525452,14
AUS,Maternal disorders,2016,12410.0,14
AUS,Maternal disorders,2017,13654.0,6
AUS,Maternal disorders,2018,7313.39264602,8
