ISO3,Disease,YEAR,Total_Participants,Total_Studies
AUS,Cardiovascular diseases,2007.0,282.0,3
AUS,Cardiovascular diseases,2008.0,1802.454715722,7
AUS,Cardiovascular diseases,2009.0,2367.0,11
AUS,Cardiovascular diseases,2010.0,14996.08982343,11
AUS,Cardiovascular diseases,2011.0,2848.0,11
AUS,Cardiovascular diseases,2012.0,2553.0,12
AUS,Cardiovascular diseases,2013.0,11846.657217514,14
AUS,Cardiovascular diseases,2014.0,15619.312904628001,14
AUS,Cardiovascular diseases,2015.0,5254.72911623,20
AUS,Cardiovascular diseases,2016.0,4845.227297307,21
AUS,Cardiovascular diseases,2017.0,14948.068856805,22
AUS,Cardiovascular diseases,2018.0,2235.544808834,17
AUS,Cardiovascular diseases,2019.0,3312.6467953700003,13
AUS,Cardiovascular diseases,2020.0,1269.973760211,13
AUS,Cardiovascular diseases,2021.0,3395.816966315,16
AUS,Cardiovascular diseases,2022.0,3521.39868685,15
AUS,Cardiovascular diseases,2023.0,4262.5622649,19
AUS,Cardiovascular diseases,2024.0,2842.267909141,14
AUS,Chronic kidney disease,2001.0,166.0,1
AUS,Chronic kidney disease,2002.0,522.0,1
AUS,Chronic kidney disease,2006.0,315.0,1
AUS,Chronic kidney disease,2008.0,48.028050332999996,2
AUS,Chronic kidney disease,2009.0,2842.77323996,7
AUS,Chronic kidney disease,2010.0,2165.9310926,6
AUS,Chronic kidney disease,2011.0,57.0,1
AUS,Chronic kidney disease,2012.0,1650.645823737,5
AUS,Chronic kidney disease,2013.0,1483.0,5
AUS,Chronic kidney disease,2014.0,1488.1596264,4
AUS,Chronic kidney disease,2015.0,2183.0,5
AUS,Chronic kidney disease,2016.0,930.278458,6
AUS,Chronic kidney disease,2017.0,394.764556101,6
AUS,Chronic kidney disease,2018.0,1850.1211015,7
AUS,Chronic kidney disease,2019.0,1487.80307492,7
AUS,Chronic kidney disease,2020.0,857.0,3
AUS,Chronic kidney disease,2021.0,833.816966315,7
AUS,Chronic kidney disease,2022.0,255.25385425999997,4
AUS,Chronic kidney disease,2023.0,12806.0,5
AUS,Chronic kidney disease,2024.0,34.22473002,2
AUS,Chronic obstructive pulmonary disease,2002.0,177.0,1
AUS,Chronic obstructive pulmonary disease,2003.0,48.0,1
AUS,Chronic obstructive pulmonary disease,2006.0,914.586736732,2
AUS,Chronic obstructive pulmonary disease,2008.0,400.0,1
AUS,Chronic obstructive pulmonary disease,2010.0,492.0,3
AUS,Chronic obstructive pulmonary disease,2011.0,168.0,1
AUS,Chronic obstructive pulmonary disease,2013.0,351.0,4
AUS,Chronic obstructive pulmonary disease,2014.0,341.0,6
AUS,Chronic obstructive pulmonary disease,2015.0,413.474438,3
AUS,Chronic obstructive pulmonary disease,2016.0,209.0,3
AUS,Chronic obstructive pulmonary disease,2017.0,961.0,5
AUS,Chronic obstructive pulmonary disease,2018.0,150.0,2
AUS,Chronic obstructive pulmonary disease,2019.0,601.0,5
AUS,Chronic obstructive pulmonary disease,2020.0,295.0,3
AUS,Chronic obstructive pulmonary disease,2021.0,163.0,1
AUS,Chronic obstructive pulmonary disease,2022.0,192.0,2
AUS,Chronic obstructive pulmonary disease,2024.0,305.0,2
AUS,Chronic respiratory diseases,2001.0,272.0,1
AUS,Chronic respiratory diseases,2002.0,258.435654382,4
AUS,Chronic respiratory diseases,2003.0,442.0,5
AUS,Chronic respiratory diseases,2004.0,996.0,1
AUS,Chronic respiratory diseases,2005.0,71.0,2
AUS,Chronic respiratory diseases,2006.0,1088.586736732,6
AUS,Chronic respiratory diseases,2007.0,453.0,2
AUS,Chronic respiratory diseases,2008.0,1217.0,4
AUS,Chronic respiratory diseases,2010.0,1251.0,10
AUS,Chronic respiratory diseases,2011.0,1009.0,8
AUS,Chronic respiratory diseases,2012.0,895.0,7
AUS,Chronic respiratory diseases,2013.0,18140.126173092,20
AUS,Chronic respiratory diseases,2014.0,2010.0,16
AUS,Chronic respiratory diseases,2015.0,1998.474438,10
AUS,Chronic respiratory diseases,2016.0,2763.0,14
AUS,Chronic respiratory diseases,2017.0,2554.0,12
AUS,Chronic respiratory diseases,2018.0,1600.10469095,12
AUS,Chronic respiratory diseases,2019.0,1680.946084795,13
AUS,Chronic respiratory diseases,2020.0,1945.880642937,18
AUS,Chronic respiratory diseases,2021.0,2640.43439994,23
AUS,Chronic respiratory diseases,2022.0,4858.445570516,22
AUS,Chronic respiratory diseases,2023.0,6918.431334492,28
AUS,Chronic respiratory diseases,2024.0,1576.195524086,13
AUS,Cirrhosis and other chronic liver diseases,2003.0,18.98183593,1
AUS,Cirrhosis and other chronic liver diseases,2008.0,60.0,1
AUS,Cirrhosis and other chronic liver diseases,2012.0,64.0,1
AUS,Cirrhosis and other chronic liver diseases,2014.0,200.0,1
AUS,Cirrhosis and other chronic liver diseases,2015.0,97.35654382,2
AUS,Cirrhosis and other chronic liver diseases,2016.0,365.0,2
AUS,Cirrhosis and other chronic liver diseases,2017.0,479.85506638,2
AUS,Cirrhosis and other chronic liver diseases,2018.0,42.28880889,2
AUS,Cirrhosis and other chronic liver diseases,2020.0,438.0,3
AUS,Cirrhosis and other chronic liver diseases,2021.0,84.0,2
AUS,Cirrhosis and other chronic liver diseases,2022.0,4.520699805,1
AUS,Cirrhosis and other chronic liver diseases,2023.0,52.0,2
AUS,Cirrhosis and other chronic liver diseases,2024.0,574.0,4
AUS,Colon and rectum cancer,2000.0,303.0,1
AUS,Colon and rectum cancer,2001.0,74.0,1
AUS,Colon and rectum cancer,2006.0,355.0,2
AUS,Colon and rectum cancer,2009.0,573.27349409,4
AUS,Colon and rectum cancer,2010.0,324.0,1
AUS,Colon and rectum cancer,2012.0,1200.0,1
AUS,Colon and rectum cancer,2013.0,1276.0,3
AUS,Colon and rectum cancer,2014.0,2842.0,4
AUS,Colon and rectum cancer,2015.0,912.0,2
AUS,Colon and rectum cancer,2016.0,183.0,2
AUS,Colon and rectum cancer,2017.0,867.0,2
AUS,Colon and rectum cancer,2018.0,807.0,1
AUS,Colon and rectum cancer,2019.0,123.0,1
AUS,Colon and rectum cancer,2021.0,160.0,1
AUS,Colon and rectum cancer,2022.0,13529.0,4
AUS,Colon and rectum cancer,2023.0,734.0,1
AUS,Colon and rectum cancer,2024.0,806.0,2
AUS,Conduct disorder,2004.0,1054.0,2
AUS,Conduct disorder,2010.0,134.0,3
AUS,Conduct disorder,2011.0,200.0,1
AUS,Conduct disorder,2013.0,301.0,2
AUS,Conduct disorder,2014.0,1270.0,4
AUS,Conduct disorder,2015.0,1321.0,5
AUS,Conduct disorder,2016.0,796.0,3
AUS,Conduct disorder,2017.0,2788.0,6
AUS,Conduct disorder,2018.0,776.0,2
AUS,Conduct disorder,2019.0,797.0,2
AUS,Conduct disorder,2020.0,1485.0,6
AUS,Conduct disorder,2021.0,314.17490397,3
AUS,Conduct disorder,2022.0,194.0,1
AUS,Conduct disorder,2023.0,553.0,3
AUS,Conduct disorder,2024.0,290.0,2
AUS,Decubitus ulcer,2008.0,750.0,1
AUS,Decubitus ulcer,2015.0,440.0,1
AUS,Decubitus ulcer,2017.0,958.0,2
AUS,Decubitus ulcer,2018.0,344.05839516000003,2
AUS,Decubitus ulcer,2020.0,87.0,1
AUS,Decubitus ulcer,2023.0,210.0,2
AUS,Decubitus ulcer,2024.0,240.0,2
AUS,Dengue,2015.0,712.0,1
AUS,Dengue,2019.0,98.0,1
AUS,Depressive disorders,2000.0,208.0,1
AUS,Depressive disorders,2001.0,804.0,1
AUS,Depressive disorders,2002.0,312.0,1
AUS,Depressive disorders,2003.0,1148.0,1
AUS,Depressive disorders,2004.0,2531.0,3
AUS,Depressive disorders,2005.0,406.0,2
AUS,Depressive disorders,2006.0,37976.0,4
AUS,Depressive disorders,2007.0,1056.0,2
AUS,Depressive disorders,2008.0,316.0,1
AUS,Depressive disorders,2009.0,806.0,4
AUS,Depressive disorders,2010.0,1408.0,4
AUS,Depressive disorders,2011.0,7096.0,11
AUS,Depressive disorders,2012.0,8623.11543844,13
AUS,Depressive disorders,2013.0,57616.78656662,24
AUS,Depressive disorders,2014.0,13802.360422348,23
AUS,Depressive disorders,2015.0,10842.0,19
AUS,Depressive disorders,2016.0,7147.624807068,19
AUS,Depressive disorders,2017.0,4092.0,11
AUS,Depressive disorders,2018.0,4568.0,8
AUS,Depressive disorders,2019.0,48963.0,15
AUS,Depressive disorders,2020.0,22949.86369768,11
AUS,Depressive disorders,2021.0,6864.0,13
AUS,Depressive disorders,2022.0,3824.0,9
AUS,Depressive disorders,2023.0,5058.0,10
AUS,Depressive disorders,2024.0,4784.0,9
AUS,Dermatitis,2005.0,112.0,1
AUS,Dermatitis,2012.0,1832.0,2
AUS,Dermatitis,2014.0,400.0,1
AUS,Dermatitis,2015.0,549.0,2
AUS,Dermatitis,2019.0,13.35158575,1
AUS,Dermatitis,2023.0,142.0,1
AUS,Dermatitis,2024.0,59.0,1
AUS,Diabetes and kidney diseases,2000.0,111.4568318,1
AUS,Diabetes and kidney diseases,2001.0,182.0,2
AUS,Diabetes and kidney diseases,2002.0,522.0,1
AUS,Diabetes and kidney diseases,2005.0,30.0,1
AUS,Diabetes and kidney diseases,2006.0,373.0,2
AUS,Diabetes and kidney diseases,2007.0,1674.0,4
AUS,Diabetes and kidney diseases,2008.0,676.014570523,4
AUS,Diabetes and kidney diseases,2009.0,4568.08862658,16
AUS,Diabetes and kidney diseases,2010.0,15482.11934362,15
AUS,Diabetes and kidney diseases,2011.0,86.45588222,3
AUS,Diabetes and kidney diseases,2012.0,3208.2850317370003,12
AUS,Diabetes and kidney diseases,2013.0,20779.342259133,24
AUS,Diabetes and kidney diseases,2014.0,14106.452862664999,18
AUS,Diabetes and kidney diseases,2015.0,4242.764869622,21
AUS,Diabetes and kidney diseases,2016.0,4290.8980655,24
AUS,Diabetes and kidney diseases,2017.0,2804.648111861,20
AUS,Diabetes and kidney diseases,2018.0,3944.4541194,18
AUS,Diabetes and kidney diseases,2019.0,4334.46669003,17
AUS,Diabetes and kidney diseases,2020.0,4012.0,15
AUS,Diabetes and kidney diseases,2021.0,1413.5056842,17
AUS,Diabetes and kidney diseases,2022.0,3474.681204005,17
AUS,Diabetes and kidney diseases,2023.0,14690.0,14
AUS,Diabetes and kidney diseases,2024.0,1022.22473002,10
AUS,Diabetes mellitus,2000.0,111.4568318,1
AUS,Diabetes mellitus,2001.0,16.0,1
AUS,Diabetes mellitus,2005.0,60.0,1
AUS,Diabetes mellitus,2006.0,58.0,1
AUS,Diabetes mellitus,2007.0,2652.0,4
AUS,Diabetes mellitus,2008.0,649.0,2
AUS,Diabetes mellitus,2009.0,2465.2020066,9
AUS,Diabetes mellitus,2010.0,13900.658864640001,9
AUS,Diabetes mellitus,2011.0,47.91176444,2
AUS,Diabetes mellitus,2012.0,2257.639208,7
AUS,Diabetes mellitus,2013.0,23761.342259133,20
AUS,Diabetes mellitus,2014.0,13260.873049465,14
AUS,Diabetes mellitus,2015.0,2177.764869622,16
AUS,Diabetes mellitus,2016.0,3803.8980655,19
AUS,Diabetes mellitus,2017.0,3034.01361155,14
AUS,Diabetes mellitus,2018.0,3051.6660358,11
AUS,Diabetes mellitus,2019.0,2910.66361511,10
AUS,Diabetes mellitus,2020.0,3598.0,12
AUS,Diabetes mellitus,2021.0,823.439302355,10
AUS,Diabetes mellitus,2022.0,3442.94804955,13
AUS,Diabetes mellitus,2023.0,1984.0,9
AUS,Diabetes mellitus,2024.0,1095.25990226,9
AUS,Dietary iron deficiency,2010.0,396.9655463,2
AUS,Dietary iron deficiency,2014.0,32.0,1
AUS,Dietary iron deficiency,2018.0,160.0,1
AUS,Dietary iron deficiency,2021.0,84.0,1
AUS,Dietary iron deficiency,2023.0,278.0,1
AUS,Digestive diseases,2000.0,302.0,1
AUS,Digestive diseases,2001.0,600.0,1
AUS,Digestive diseases,2002.0,1.435654382,1
AUS,Digestive diseases,2003.0,18.98183593,1
AUS,Digestive diseases,2004.0,19.3485689,1
AUS,Digestive diseases,2006.0,554.0,1
AUS,Digestive diseases,2007.0,367.19283203,2
AUS,Digestive diseases,2008.0,60.0,1
AUS,Digestive diseases,2009.0,151.0,1
AUS,Digestive diseases,2010.0,457.0,3
AUS,Digestive diseases,2011.0,1538.0,3
AUS,Digestive diseases,2012.0,785.645823737,7
AUS,Digestive diseases,2013.0,20735.0,7
AUS,Digestive diseases,2014.0,520.03550731,4
AUS,Digestive diseases,2015.0,289.35654382,5
AUS,Digestive diseases,2016.0,1406.0,6
AUS,Digestive diseases,2017.0,640.5836197799999,5
AUS,Digestive diseases,2018.0,227.28880888999998,3
AUS,Digestive diseases,2019.0,567.0,3
AUS,Digestive diseases,2020.0,1059.5867941,14
AUS,Digestive diseases,2021.0,591.75058447,9
AUS,Digestive diseases,2022.0,213.520699805,4
AUS,Digestive diseases,2023.0,119.0,3
AUS,Digestive diseases,2024.0,826.0,9
AUS,Drug use disorders,2004.0,126.0,1
AUS,Drug use disorders,2007.0,610.0,1
AUS,Drug use disorders,2012.0,720.0,2
AUS,Drug use disorders,2013.0,1650.0,2
AUS,Drug use disorders,2014.0,3626.0,3
AUS,Drug use disorders,2015.0,1452.311113242,4
AUS,Drug use disorders,2016.0,1196.0,3
AUS,Drug use disorders,2018.0,824.69799148,2
AUS,Drug use disorders,2020.0,1106.0,2
AUS,Drug use disorders,2021.0,670.0,2
AUS,Drug use disorders,2022.0,1640.0,3
AUS,Drug use disorders,2023.0,596.0,3
AUS,Drug use disorders,2024.0,1276.0,1
AUS,Eating disorders,2012.0,828.0,1
AUS,Eating disorders,2013.0,52.0,1
AUS,Eating disorders,2014.0,200.0,1
AUS,Eating disorders,2015.0,292.0,2
AUS,Eating disorders,2016.0,44.0,1
AUS,Eating disorders,2017.0,483.0,2
AUS,Eating disorders,2018.0,608.0,1
AUS,Eating disorders,2021.0,1090.0,3
AUS,Eating disorders,2022.0,1200.0,1
AUS,Eating disorders,2024.0,303.0,2
AUS,Endocarditis,2024.0,157.0,1
AUS,Esophageal cancer,2010.0,186.0,2
AUS,Esophageal cancer,2015.0,33.0,1
AUS,Esophageal cancer,2020.0,124.0,1
AUS,Gout,2017.0,741.0,2
AUS,Gout,2019.0,72.0,1
AUS,Gout,2020.0,50.0,1
AUS,HIV/AIDS,2000.0,597.0,1
AUS,HIV/AIDS,2001.0,304.0,1
AUS,HIV/AIDS,2003.0,538.0,2
AUS,HIV/AIDS,2004.0,45.0,1
AUS,HIV/AIDS,2006.0,19.19204856,1
AUS,HIV/AIDS,2008.0,27.09793512,1
AUS,HIV/AIDS,2011.0,303.0,1
AUS,HIV/AIDS,2012.0,223.63375856,3
AUS,HIV/AIDS,2013.0,516.0,1
AUS,HIV/AIDS,2014.0,120.0,1
AUS,HIV/AIDS,2015.0,1213.0,3
AUS,HIV/AIDS,2016.0,716.159238471,2
AUS,HIV/AIDS,2019.0,85.0,1
AUS,HIV/AIDS,2021.0,89.990406524,2
AUS,HIV/AIDS,2022.0,170.0,1
AUS,HIV/AIDS,2023.0,899.01697286,3
AUS,HIV/AIDS and sexually transmitted infections,2000.0,597.0,1
AUS,HIV/AIDS and sexually transmitted infections,2001.0,304.0,1
AUS,HIV/AIDS and sexually transmitted infections,2003.0,538.0,2
AUS,HIV/AIDS and sexually transmitted infections,2004.0,45.0,1
AUS,HIV/AIDS and sexually transmitted infections,2006.0,19.19204856,1
AUS,HIV/AIDS and sexually transmitted infections,2007.0,611.0,1
AUS,HIV/AIDS and sexually transmitted infections,2008.0,27.09793512,1
AUS,HIV/AIDS and sexually transmitted infections,2011.0,303.0,1
AUS,HIV/AIDS and sexually transmitted infections,2012.0,426.63375856,4
AUS,HIV/AIDS and sexually transmitted infections,2013.0,326.0,2
AUS,HIV/AIDS and sexually transmitted infections,2014.0,120.0,1
AUS,HIV/AIDS and sexually transmitted infections,2015.0,1213.0,3
AUS,HIV/AIDS and sexually transmitted infections,2016.0,716.159238471,2
AUS,HIV/AIDS and sexually transmitted infections,2017.0,504.0,1
AUS,HIV/AIDS and sexually transmitted infections,2018.0,140.0,2
AUS,HIV/AIDS and sexually transmitted infections,2019.0,153.0,2
AUS,HIV/AIDS and sexually transmitted infections,2020.0,12.0,1
AUS,HIV/AIDS and sexually transmitted infections,2021.0,89.990406524,2
AUS,HIV/AIDS and sexually transmitted infections,2022.0,172.121471355,2
AUS,HIV/AIDS and sexually transmitted infections,2023.0,899.01697286,3
AUS,Headache disorders,2011.0,1010.0,1
AUS,Headache disorders,2014.0,360.0,1
AUS,Headache disorders,2017.0,1056.0,1
AUS,Headache disorders,2022.0,124.0,1
AUS,Hodgkin lymphoma,2024.0,34.0,1
AUS,Idiopathic developmental intellectual disability,2008.0,330.0,1
AUS,Idiopathic developmental intellectual disability,2009.0,230.0,1
AUS,Idiopathic developmental intellectual disability,2011.0,330.0,1
AUS,Idiopathic developmental intellectual disability,2012.0,1005.0,3
AUS,Idiopathic developmental intellectual disability,2014.0,63.0,2
AUS,Idiopathic developmental intellectual disability,2015.0,231.0,1
AUS,Idiopathic developmental intellectual disability,2016.0,722.0,4
AUS,Idiopathic developmental intellectual disability,2017.0,133.0,1
AUS,Idiopathic developmental intellectual disability,2021.0,26.0,2
AUS,Idiopathic developmental intellectual disability,2024.0,120.0,2
AUS,Idiopathic epilepsy,2012.0,239.0,1
AUS,Idiopathic epilepsy,2017.0,466.0,1
AUS,Idiopathic epilepsy,2018.0,127.0,2
AUS,Idiopathic epilepsy,2021.0,212.0,1
AUS,Idiopathic epilepsy,2022.0,188.0,1
AUS,Inflammatory bowel disease,2001.0,600.0,1
AUS,Inflammatory bowel disease,2004.0,19.3485689,1
AUS,Inflammatory bowel disease,2007.0,47.19283203,1
AUS,Inflammatory bowel disease,2011.0,1352.0,1
AUS,Inflammatory bowel disease,2016.0,60.0,1
AUS,Inflammatory bowel disease,2019.0,73.0,1
AUS,Inflammatory bowel disease,2020.0,130.0,1
AUS,Inflammatory bowel disease,2024.0,72.0,2
AUS,"Inguinal, femoral, and abdominal hernia",2002.0,1.435654382,1
AUS,"Inguinal, femoral, and abdominal hernia",2009.0,151.0,1
AUS,"Inguinal, femoral, and abdominal hernia",2016.0,722.0,1
AUS,Interstitial lung disease and pulmonary sarcoidosis,2006.0,7.586736732,1
AUS,Interstitial lung disease and pulmonary sarcoidosis,2013.0,116.0,1
AUS,Interstitial lung disease and pulmonary sarcoidosis,2020.0,44.0,1
AUS,Interstitial lung disease and pulmonary sarcoidosis,2023.0,91.0,1
AUS,Interstitial lung disease and pulmonary sarcoidosis,2024.0,63.0,1
AUS,Intestinal nematode infections,2012.0,40.0,1
AUS,Intestinal nematode infections,2019.0,108.0,1
AUS,Intestinal nematode infections,2021.0,44.0,1
AUS,Ischemic heart disease,2001.0,8881.0,2
AUS,Ischemic heart disease,2002.0,2.456698532,1
AUS,Ischemic heart disease,2003.0,18.98183593,1
AUS,Ischemic heart disease,2006.0,903.6231634400001,3
AUS,Ischemic heart disease,2008.0,760.0,2
AUS,Ischemic heart disease,2009.0,748.0,3
AUS,Ischemic heart disease,2010.0,1349.64873,1
AUS,Ischemic heart disease,2011.0,146.0,1
AUS,Ischemic heart disease,2012.0,64.0,1
AUS,Ischemic heart disease,2013.0,860.0,2
AUS,Ischemic heart disease,2014.0,320.0,2
AUS,Ischemic heart disease,2015.0,241.35654382,3
AUS,Ischemic heart disease,2016.0,1043.202719497,4
AUS,Ischemic heart disease,2017.0,473.173663199,2
AUS,Ischemic heart disease,2018.0,530.3330179,2
AUS,Ischemic heart disease,2019.0,1182.0,2
AUS,Ischemic heart disease,2020.0,96.0,1
AUS,Ischemic heart disease,2021.0,1108.816966315,4
AUS,Ischemic heart disease,2022.0,113.39868685,2
AUS,Ischemic heart disease,2023.0,1726.5622649,4
AUS,Ischemic heart disease,2024.0,351.0,2
AUS,Kidney cancer,2015.0,15.0,1
AUS,Kidney cancer,2018.0,233.0,1
AUS,Larynx cancer,2017.0,131.0,1
AUS,Leukemia,2001.0,171.0,1
AUS,Leukemia,2002.0,350.0,1
AUS,Leukemia,2005.0,292.0,1
AUS,Leukemia,2010.0,70.0,1
AUS,Leukemia,2014.0,174.66331418,1
AUS,Leukemia,2015.0,3.351090261,1
AUS,Leukemia,2019.0,480.0,1
AUS,Leukemia,2021.0,213.46409885999998,3
AUS,Leukemia,2022.0,9.285874036,1
AUS,Lip and oral cavity cancer,2017.0,131.0,1
AUS,Lip and oral cavity cancer,2019.0,18.0,1
AUS,Liver cancer,2001.0,74.0,1
AUS,Liver cancer,2010.0,510.0,1
AUS,Liver cancer,2013.0,68.0,1
AUS,Liver cancer,2014.0,890.0,2
AUS,Liver cancer,2016.0,360.0,1
AUS,Liver cancer,2018.0,12.28880889,1
AUS,Liver cancer,2024.0,218.0,1
AUS,Low back pain,2005.0,394.0,2
AUS,Low back pain,2008.0,411.0,2
AUS,Low back pain,2009.0,310.0,2
AUS,Low back pain,2010.0,148.0,1
AUS,Low back pain,2011.0,2018.2914385,6
AUS,Low back pain,2013.0,4563.0,5
AUS,Low back pain,2014.0,346.0,2
AUS,Low back pain,2015.0,474.0,4
AUS,Low back pain,2016.0,1013.0,5
AUS,Low back pain,2017.0,1905.0,8
AUS,Low back pain,2018.0,249.0,2
AUS,Low back pain,2019.0,438.0,5
AUS,Low back pain,2020.0,208.0,2
AUS,Low back pain,2021.0,1262.64367469,4
AUS,Low back pain,2022.0,577.0,4
AUS,Low back pain,2023.0,443.0,1
AUS,Low back pain,2024.0,1251.0,5
AUS,Lower extremity peripheral arterial disease,2004.0,282.0,1
AUS,Lower extremity peripheral arterial disease,2005.0,36.0,1
AUS,Lower extremity peripheral arterial disease,2006.0,82.0,2
AUS,Lower extremity peripheral arterial disease,2008.0,21.0,1
AUS,Lower extremity peripheral arterial disease,2010.0,851.0,1
AUS,Lower extremity peripheral arterial disease,2011.0,49.0,1
AUS,Lower extremity peripheral arterial disease,2012.0,16.0,1
AUS,Lower extremity peripheral arterial disease,2013.0,22.0,1
AUS,Lower respiratory infections,2005.0,3204.0,1
AUS,Lower respiratory infections,2007.0,208.0,1
AUS,Lower respiratory infections,2009.0,526.0,2
AUS,Lower respiratory infections,2012.0,1358.0,3
AUS,Lower respiratory infections,2013.0,328.485641917,3
AUS,Lower respiratory infections,2014.0,201.06653911,3
AUS,Lower respiratory infections,2015.0,197.0,1
AUS,Lower respiratory infections,2016.0,15319.0,4
AUS,Lower respiratory infections,2017.0,12781.0,3
AUS,Lower respiratory infections,2018.0,94.52639987,1
AUS,Lower respiratory infections,2019.0,314.0,1
AUS,Lower respiratory infections,2020.0,586.488369733,6
AUS,Lower respiratory infections,2021.0,1298.43439994,13
AUS,Lower respiratory infections,2022.0,4170.445570516,13
AUS,Lower respiratory infections,2023.0,6223.431334492,22
AUS,Lower respiratory infections,2024.0,1030.195524086,10
AUS,Malaria,2007.0,490.0,1
AUS,Malaria,2010.0,682.0,2
AUS,Malaria,2014.0,70.0,1
AUS,Malaria,2016.0,8.0,1
AUS,Malaria,2017.0,82.0,1
AUS,Malaria,2018.0,10.10469095,1
AUS,Malaria,2020.0,36.0,1
AUS,Malaria,2021.0,96.0,1
AUS,Malaria,2022.0,8.0,1
AUS,Malaria,2024.0,129.0,2
AUS,Malignant skin melanoma,2014.0,75.0,1
AUS,Malignant skin melanoma,2022.0,1411.48827505,2
AUS,Maternal and neonatal disorders,2000.0,1262.4568318000001,5
AUS,Maternal and neonatal disorders,2002.0,503.525453282,4
AUS,Maternal and neonatal disorders,2003.0,574.0,1
AUS,Maternal and neonatal disorders,2005.0,203.0,2
AUS,Maternal and neonatal disorders,2006.0,19659.0,4
AUS,Maternal and neonatal disorders,2007.0,1625.0,4
AUS,Maternal and neonatal disorders,2008.0,1384.099860492,4
AUS,Maternal and neonatal disorders,2009.0,637.0,3
AUS,Maternal and neonatal disorders,2010.0,1900.0,8
AUS,Maternal and neonatal disorders,2011.0,2592.0,8
AUS,Maternal and neonatal disorders,2012.0,4247.0,11
AUS,Maternal and neonatal disorders,2013.0,5029.0,15
AUS,Maternal and neonatal disorders,2014.0,16118.77412341,17
AUS,Maternal and neonatal disorders,2015.0,5206.05262726,20
AUS,Maternal and neonatal disorders,2016.0,8847.0,22
AUS,Maternal and neonatal disorders,2017.0,8559.0,13
