PMID,ISO3
30425347,DEU
18366729,NLD
18366729,USA
15745291,TUR
28328324,AUS
28328324,NLD
28328346,CHE
28328346,FRA
28328346,NER
28328346,USA
11026883,MEX
22561230,JPN
25182696,GBR
38814196,THA
36192774,FRA
36192774,KHM
36192774,MDG
36192774,USA
27804174,GBR
24658476,KOR
22561365,USA
38290009,BFA
38290009,DNK
38290009,GHA
38290009,MYS
38290009,SWE
38290009,USA
28328550,IND
28328550,USA
21512813,THA
20464263,BRA
38814343,USA
18367117,USA
19939985,SEN
19939985,TZA
19939985,USA
19940005,AUT
19940012,USA
38290093,DEU
38290093,NLD
19940014,ESP
19940014,USA
39338688,CHN
39338688,PHL
18367182,USA
12075736,NLD
12075744,FRA
24134367,USA
18367288,USA
26231610,GBR
25183043,USA
29901635,ITA
28328795,AUS
28328795,GBR
28328795,UGA
28328795,ZAF
28328795,ZWE
29377378,USA
38290287,DEU
38290287,FRA
38290287,GBR
38290287,KOR
38290287,USA
29901710,USA
34620312,SWE
29901736,BGD
29901736,USA
38814645,BRA
38814645,GBR
38814645,USA
24134594,CAN
20464583,ITA
38814692,GBR
38814692,NLD
38814692,TZA
38814692,USA
38814695,USA
38814695,ZAF
33047550,IRN
24658964,CHE
24658964,DEU
26231855,USA
26231855,ZAF
16270403,GRC
32523337,CHN
25183313,DEU
25183313,SWE
25183313,THA
38814817,USA
25707624,GBR
25707624,JPN
18367613,CHE
38290574,AUT
38290574,CHE
38290574,USA
26231973,USA
28853442,DNK
28853442,KAZ
28853442,USA
14697682,FRA
28329190,THA
28329190,USA
15221991,USA
15222004,FRA
24134922,USA
29902133,BEL
29902133,USA
21513530,CHE
21513530,DEU
26232126,NOR
38290758,JPN
38290758,SWE
25707875,BEL
25707875,FRA
24135012,GBR
24135012,KEN
24135012,UGA
20465019,USA
33047942,POL
33047942,USA
24135054,CHN
28329368,UGA
28329368,USA
31999399,CAN
31999399,KHM
31999399,USA
19416499,AUS
19416499,IND
11027909,SWE
27280850,USA
24135139,USA
25183726,NLD
26232348,CAN
22038079,THA
22038079,USA
22038082,USA
30426694,USA
39339645,DEU
39339645,GRC
39339646,ESP
39339661,ZAF
24659610,USA
23086750,GBR
25183926,IND
23086785,USA
27281094,EGY
23086791,USA
39339787,BRA
39339787,ESP
39339787,ITA
39339788,JPN
39339791,AUS
39339791,ITA
39339806,JPN
39339810,DEU
16271149,AUS
38815537,KOR
39339842,USA
39339842,ZAF
28854085,CAN
28854085,DEU
28854085,DNK
28854085,GBR
28854085,USA
37767025,IND
37767025,JPN
24135573,MYS
39339931,USA
19416992,GBR
19416992,NLD
24659891,ITA
17319860,USA
34621373,SAU
28854208,UGA
28854208,USA
34621380,AUS
34621380,IRQ
34621380,USA
24135621,FRA
29378536,AUS
29378536,NOR
11028464,USA
11028492,DEU
23611404,USA
12077088,CAN
12077088,USA
31475795,CAN
24135768,USA
24135768,ZAF
24135775,USA
15222889,GBR
15222892,BRA
15222892,USA
27281531,BRA
27281531,GBR
27281531,ISR
27281531,USA
29902979,NLD
23087258,USA
29378718,CHN
20465831,CAN
30951609,USA
39340233,USA
11552994,FIN
27281699,USA
15223085,USA
26757466,FRA
17320313,USA
27281800,FRA
27281800,USA
22563210,KOR
35670414,NGA
28330446,DEU
28330446,ESP
28330446,FRA
28330446,HUN
28330446,ITA
28330446,POL
28330446,PRT
28330446,ROU
28330446,SWE
20466200,DEU
27806235,FRA
27806243,IND
27806243,MWI
27806243,TZA
27806243,UGA
27806243,USA
27806243,ZAF
27806243,ZMB
27806243,ZWE
25184864,AUS
25184864,USA
25184864,ZAF
25184863,AUS
25184863,AUT
25184863,BEL
25184863,CAN
25184863,CHE
25184863,CHN
25184863,DEU
25184863,ESP
25184863,FRA
25184863,GBR
25184863,GRC
25184863,ITA
25184863,KOR
25184863,PRT
25184863,USA
28854883,CHN
24660581,CHN
24136296,GBR
24136296,ZAF
24660584,CHN
17320585,ITA
26233481,CAN
26233481,ESP
26233481,GBR
26233481,ZAF
37767823,USA
28854956,NLD
18369200,USA
39340758,BEL
39340758,ESP
39340758,NLD
14699230,IND
16796402,GBR
20466431,NLD
21515017,USA
39340828,FRA
39340828,ITA
39340828,NLD
39340828,SGP
39340828,USA
17320744,USA
37767993,USA
29903674,BEL
29903674,CAN
29903674,DEU
29903674,EST
29903674,NLD
29903674,USA
26233677,AUS
25709428,AUT
25709428,CHE
27282308,ITA
27282308,USA
29903762,AUT
29903762,BEL
29903762,CHE
29903762,DEU
29903762,ESP
29903762,USA
28330908,USA
29903785,SWE
39081216,CHN
29903796,AUS
29903796,GBR
28855223,USA
24136634,GBR
24136634,USA
21515206,TWN
28855239,USA
24136652,DNK
24136652,ITA
19418075,USA
15748067,IRQ
29903889,USA
24136731,NLD
24136731,USA
15223852,USA
30952500,GBR
30952500,MYS
30952500,USA
20466742,ITA
25185361,CHN
16796760,SWE
31476826,AUS
24136801,THA
22563948,SWE
30952565,IND
30952565,USA
18369657,USA
26758265,CAN
26758265,USA
28855417,CAN
15748230,USA
28855452,ESP
28855452,ITA
22564009,GBR
23088297,FIN
23088297,SWE
22564018,USA
24136883,DEU
24661196,GBR
24661196,USA
15224032,USA
30952736,ITA
25185574,AUT
25185574,DEU
27807040,MWI
27807040,USA
39341405,RUS
29379943,MYS
15748464,USA
22039966,USA
27282852,CAN
27282852,CHN
31477157,JPN
31477164,DEU
31477164,FRA
31477164,IDN
20467151,JPN
30952918,KOR
30952941,DEU
20467188,JPN
32001530,CAN
32001530,USA
23612942,USA
24661578,TWN
26758747,GBR
26758747,PAK
26758747,USA
23613027,USA
30428772,GBR
30428836,NLD
30428836,NOR
11030202,JPN
26234554,GBR
22040259,AUS
22040259,ZAF
23088844,BEN
23088844,FRA
25710288,GBR
25710288,UGA
25710288,ZWE
16797409,CHN
39341800,AUS
39341800,IRN
17846017,CAN
12078888,ITA
24661819,CAN
24661819,USA
25186121,USA
25186131,DEU
25186131,USA
22564709,DEU
22564709,JPN
22564709,KOR
39341930,JPN
25186156,GBR
32526188,IND
32526188,MLI
32526188,USA
32526188,ZAF
17846129,AUS
17846129,GBR
17846129,IDN
17846129,THA
30953333,JPN
30953333,NLD
27283367,ITA
26234800,USA
15749044,FIN
22040532,AUS
26759138,ISR
26759138,USA
22564837,GRC
22564839,ZAF
26759152,NLD
39342105,CHN
39342107,AUS
23613481,USA
39342143,USA
26234945,USA
11554887,USA
26234968,MYS
26235006,CAN
26235006,USA
11030676,AUS
11030677,GBR
19943573,USA
11030682,GBR
25710801,AUS
25710801,USA
30429461,KOR
39342405,CHN
25710923,DEU
25710923,DNK
25710923,NLD
25710923,USA
25710925,USA
16798042,IRN
15225187,SWE
23089512,USA
39866730,IND
15749490,GRC
12079502,GBR
27283863,DEU
27283863,GBR
27283863,USA
19419555,CHN
38293926,DNK
24662446,CHE
24662446,DEU
39342512,DEU
39342512,ESP
39342512,FRA
39342512,ITA
39342512,NLD
39342512,SGP
39342512,USA
29905383,JPN
29905384,GBR
29905384,JPN
39342581,EGY
18371107,GBR
17322539,USA
30954071,CHN
16798303,USA
11555433,GHA
25186922,JPN
17846891,USA
11555442,DNK
37769852,ESP
37769852,GBR
37769852,USA
17322624,JPN
35148419,ESP
35148419,PRT
35148419,USA
17846935,SWE
38818461,CHN
16798391,MMR
25711318,DEU
25711318,DNK
25711318,ESP
25711318,GBR
25711318,ITA
25711318,USA
25711318,ZAF
25711326,AUS
25711326,DNK
25711326,ESP
25711326,GBR
25711326,USA
25711328,AUS
25711328,GBR
25711328,USA
25711331,AUS
25711331,DEU
25711331,DNK
25711331,GBR
25711331,PRT
25711331,USA
29905630,USA
22041357,TWN
28857119,USA
17322803,ESP
28857147,CAN
28857147,DEU
28857147,USA
19944317,JPN
25187211,GBR
26760084,GBR
26760084,VNM
26760085,SWE
26760085,UGA
15750041,NLD
38818718,CAN
38818718,USA
24662947,CAN
24662947,CHN
29381560,UGA
29381560,USA
24138710,FRA
15750103,NLD
16274414,USA
16274417,USA
25711607,BGD
25711607,USA
29905927,IRL
29905927,USA
24663049,USA
24138766,AUS
24138766,VNM
16274480,NGA
16798773,IND
12604518,GRC
15750254,IND
28857461,GBR
28857461,USA
23614586,AUS
23614586,CHE
23614586,CHN
23614586,CIV
12604544,USA
19944581,CAN
19944581,USA
39343244,GBR
39343244,ITA
19420314,USA
29381791,USA
11556039,IRQ
19420364,USA
26760452,USA
15226138,USA
31479105,DEU
31479105,ESP
31479105,FRA
31479105,IND
31479105,ITA
31479105,NLD
31479105,POL
31479105,PRT
31479105,RUS
31479105,USA
22041945,GBR
23090528,USA
31479137,CAN
31479137,USA
25711974,CAN
25711974,USA
18371962,NOR
23614849,USA
29382036,GBR
29382036,ITA
39343511,USA
17323429,CHN
28857772,JPN
24139191,AUS
24139191,SWE
39343600,JPN
16274980,SWE
18372134,FRA
39343724,TUR
21517955,USA
22042277,USA
29906642,CAN
39343826,JPN
35149535,FIN
35149535,SWE
15226623,JPN
15226624,JPN
22042371,USA
39343906,JPN
38295339,USA
25712456,ITA
27809622,EGY
14702424,CHE
14702424,GBR
14702424,USA
22566743,AUS
28333939,FRA
24139639,KEN
24139639,UGA
24139639,USA
21518250,FIN
21518250,FRA
21518250,MWI
21518250,SGP
21518250,USA
15751090,USA
25712577,TUR
16275432,ITA
27809778,CHN
38819828,GBR
38819828,USA
24139765,THA
24139765,USA
26761213,USA
27809792,NLD
38819839,DEU
38819839,GBR
38819839,USA
27809796,CHE
29382669,USA
27809810,DNK
12081192,GBR
25188403,AUS
11556937,USA
27809868,CHE
27809868,FRA
27809870,TWN
27809882,KOR
24664198,IND
38819983,CHN
39344281,BFA
39344281,CHE
39344281,CIV
39344281,DEU
39344281,GAB
39344281,IND
39344281,KEN
39344281,MLI
39344281,MOZ
39344281,NLD
39344281,UGA
39344281,USA
30431387,BEL
30431387,KOR
39344283,CHN
27809956,GBR
24139977,GBR
17324283,NLD
39344419,NOR
24664356,USA
25712967,USA
22042952,AUS
22042952,CAN
22042952,IRL
22042952,USA
22042958,USA
22042967,CHN
19945816,USA
30431588,KOR
21518693,USA
26237305,GBR
29907335,CHN
24140183,KOR
24140184,CZE
24140184,DEU
24140184,ESP
24140184,JPN
24140184,USA
38820246,GBR
38820246,USA
38820246,ZAF
38820246,ZMB
33053090,BRA
18373036,FRA
12081581,DNK
26761707,GBR
21518837,USA
38820345,ARE
38820345,AUS
38820345,GBR
38820345,USA
39344637,USA
18373136,USA
27286033,BEL
27286033,DEU
18373147,USA
26237520,IND
26237520,USA
11557462,USA
11557467,USA
21518939,USA
20470365,CHE
20470365,DEU
33053279,DEU
33053279,GBR
33053279,USA
25713280,USA
29907608,ITA
29907608,USA
28334771,JPN
39344836,AUS
39344836,CHE
39344836,DEU
39344836,GBR
39344836,NLD
39344836,ROU
39344836,TUR
38820549,CHN
24664811,USA
29383408,USA
37772075,IDN
21519151,JPN
11033392,USA
11557703,GBR
24664909,USA
36199257,DNK
25189222,CHN
24140664,GBR
24140664,USA
29383550,USA
24140678,USA
34102153,USA
28334999,KOR
28334999,USA
28335000,AUT
19422140,USA
26762175,AUS
26762175,DEU
26762175,NLD
21519338,CAN
21519338,USA
23616514,JPN
23616511,BGD
23616511,GBR
12082182,SWE
17325142,GBR
17325142,NGA
27810972,CAN
27810972,GBR
17325222,NGA
17325227,DEU
22043837,USA
23092451,VNM
19422443,NOR
31481074,CHN
27811070,AUS
27811070,DEU
27811070,ITA
27811070,USA
12606734,GRC
12606735,FRA
25713953,USA
26238278,USA
26238287,CAN
26238287,USA
27286894,FRA
27286894,GBR
38296965,DEU
38296965,GBR
38296965,VNM
26762729,BEL
26762729,DEU
26762729,NZL
26762729,USA
27811309,DNK
27811309,GBR
27811309,GEO
27811309,NZL
38297088,GBR
21519879,ITA
27287069,CHN
27287069,JPN
17325604,USA
35151397,GBR
35675708,CHN
35675708,GBR
35675708,USA
16801402,GBR
16801402,THA
16801404,GBR
16801419,USA
23092876,USA
26762910,ESP
26762910,NLD
25190056,USA
14704300,USA
22568666,USA
28335841,DEU
28335841,USA
25714415,TWN
20471545,USA
31481605,SWE
19422982,DEU
28335886,GBR
27287330,SGP
29908771,USA
22568773,KOR
22568773,USA
25190222,USA
32005971,CHN
32005971,USA
25190230,DNK
25190230,USA
19423098,ESP
22044553,ZAF
39707469,CHN
11558843,JPN
22044609,CHE
23617482,CHE
23093223,IND
23093223,USA
32530426,AUS
32530426,CHN
32530426,GBR
32530426,USA
30957578,IRN
25190425,USA
26763343,AUS
26763343,NLD
26763343,USA
18374753,CAN
24666210,CAN
25714798,CHN
26239087,DEU
28336242,AUS
28336242,CZE
28336242,FRA
28336242,GBR
28336242,HUN
28336242,ITA
28336242,NLD
28336242,NZL
28336242,RUS
28336242,USA
38822038,ETH
28336297,AUS
18374840,DEU
16277690,FRA
16277693,TWN
36200632,USA
37773498,BRA
37773498,USA
16277704,USA
36724939,JPN
36724939,SGP
36724939,THA
36724939,URY
36724939,USA
16802006,ROU
25190617,NLD
36200674,FIN
36200674,NOR
36200674,SWE
19947792,USA
20472091,SWE
27287858,USA
27812149,TWN
15753541,GBR
15229304,USA
19423623,NLD
38298060,CHN
25715157,BEL
23093731,NLD
23093731,SWE
23093731,USA
24666618,AUS
24666618,USA
23618052,CAN
19948038,USA
30433809,POL
16278080,ARG
30433862,GBR
30433862,USA
16278088,DEU
25715322,USA
14705281,AUS
24142473,USA
31482511,JPN
26239632,JPN
26239632,USA
18375328,CHE
19423946,JPN
26763986,ITA
19423958,LTU
19423958,LVA
25715418,USA
11559644,DNK
11559644,FIN
11559644,NOR
11559644,SWE
36201186,USA
17326837,GBR
17326837,NOR
23094031,FRA
23094031,SWE
38822675,USA
24142616,ITA
26764063,USA
18375477,GBR
27288376,FIN
27288376,FRA
27288376,GBR
27288376,NLD
27288376,SWE
27288384,GBR
27288384,IRL
27812689,KOR
27812689,USA
23094120,GBR
22569835,CHE
22569841,CAN
22569841,USA
29909873,FRA
37774203,CHN
29385610,USA
26764182,BEL
26764182,FRA
23618477,USA
23618489,IND
26239948,USA
14705689,FRA
26764413,NLD
26764413,USA
17327245,UGA
17851535,USA
24667381,DNK
24667381,USA
17327409,USA
17851701,DNK
18376000,NLD
23094597,DNK
23094597,GBR
23094597,RUS
23094597,TUR
12084594,USA
12084604,DEU
12084604,NLD
27813248,USA
22570370,GBR
22570370,USA
11036040,FRA
23094720,DNK
39347669,CHN
11036119,SWE
25716210,USA
26240500,KOR
12084743,GBR
24667662,ITA
24667662,THA
24667662,USA
22046230,USA
28337686,USA
27813452,USA
33580636,USA
29386335,KOR
29386337,DNK
29386337,GBR
29386337,IRL
36202129,BRA
36202129,GBR
36202129,IRL
25716389,IRN
38823590,CAN
22046394,AUS
24667838,TWN
39347921,USA
16279294,USA
24667908,USA
24667938,THA
24667938,USA
32532328,AUS
32532328,DNK
22046601,USA
25192333,USA
25716637,USA
38299570,USA
22046693,IND
32532483,USA
15755281,DEU
24143890,AUS
28862483,USA
15231008,AUS
15231013,USA
20473893,USA
39348265,JPN
20473910,CZE
20473910,DEU
20473910,ESP
20473910,FRA
20473910,IRL
20473910,ITA
20473910,USA
20473913,DEU
31483962,GBR
23095370,CAN
31484021,USA
39348362,JPN
39348362,NPL
24668304,THA
24668304,USA
24668328,JPN
38824123,IRN
22571200,AUS
22571200,AUT
22571200,BEL
22571200,CZE
22571200,DEU
22571200,DNK
22571200,ESP
22571200,GEO
22571200,GRC
22571200,ISR
22571200,ITA
22571200,POL
22571200,TUR
22571200,USA
22571202,BEL
22571202,CHE
22571202,FRA
20474068,CAN
20474068,EST
20474068,FIN
20474068,SWE
20474068,USA
25716971,POL
16279817,SWE
28338459,THA
19949852,NLD
24144222,GBR
22571394,USA
12609944,GBR
31484331,USA
24144308,BEL
24144308,CZE
24144308,DEU
24144308,GRC
24144308,ITA
24144308,USA
39348677,USA
15755765,AUS
15755765,DEU
15755765,FRA
15755765,GBR
15755765,NLD
15755765,USA
38824442,USA
25717250,CHN
11561502,GBR
29911601,SWE
15755829,NLD
27814453,AUS
27814453,USA
23095869,USA
38824540,BRA
38824540,CHE
38824540,IRL
38824540,NLD
39348891,USA
39348893,ECU
39348893,ESP
39348893,MEX
39348893,NLD
28338849,GBR
17328806,COL
17328819,IRN
25193157,USA
26766027,CHE
26766034,GBR
31484659,USA
31484661,CAN
31484661,ETH
31484710,USA
23620396,TUR
22047542,NLD
27814710,CAN
27814710,UGA
27814710,USA
22047559,DEU
22047559,FIN
22047559,FRA
22047559,ITA
22047559,POL
22047559,ROU
22047559,SWE
22047559,TUR
22047559,USA
22047561,USA
24669010,JPN
15231854,FRA
15231854,NLD
16280436,USA
16280443,ECU
23620478,JPN
34106240,USA
18377636,DNK
39349158,GBR
39349158,USA
18377650,GBR
17329091,ISR
17853393,USA
24669146,IND
15756254,DEU
38824934,AUS
38824934,GBR
29912070,USA
14707796,KEN
14707796,USA
34106458,NOR
34106458,SWE
23620729,CAN
23620729,NLD
17329276,ITA
24669314,AUS
29387936,NLD
29387936,SWE
18377903,TUR
39349461,CHN
19426524,AUS
19426524,USA
28339432,TUR
27815148,AUS
27815148,GHA
27815148,USA
27815148,ZAF
38300913,DEU
28339462,BEL
28339462,KHM
39349554,USA
21523806,USA
39349619,GBR
39349629,GBR
22572418,IND
29912453,DEU
29912453,NLD
22048173,BEL
22048173,USA
24145346,USA
28339668,USA
37776876,BGD
37776876,USA
37776879,CAN
37776879,GBR
37776879,NAM
37776879,TZA
37776879,USA
37776879,ZAF
17329667,USA
24145423,CHE
38825491,CHN
39349794,DEU
34106922,CHE
34106922,DEU
34106922,TZA
34106922,USA
34106922,ZAF
24669750,USA
37252684,NZL
23621201,IND
22572647,USA
28339831,AUS
28339831,CHE
28339831,DEU
28339831,GBR
28339831,NLD
28339831,PRT
28339831,USA
24669829,SWE
23096987,USA
24145571,ITA
14708410,CHN
22048460,KOR
22048460,USA
22048466,USA
39349984,KOR
39349984,PAK
39349984,SAU
39349993,GBR
23097083,BEL
24145678,AUT
18378519,AUS
18378519,BEL
18378519,BGR
18378519,CHN
18378519,FIN
18378519,FRA
18378519,GBR
18378519,ROU
18378519,RUS
18378519,TUN
18378520,AUS
18378520,CAN
18378520,GBR
34107180,AUS
34107180,GBR
34107180,IDN
34107180,USA
34107180,VNM
27815732,NLD
19951427,TUR
12087119,USA
39350093,CHN
19951446,AUS
19951446,NZL
36204396,IDN
39350128,IRN
24670079,NLD
14708610,AUT
38825878,USA
39350180,EGY
29913001,DEU
29913001,IND
39350186,GBR
39350186,KOR
39350186,USA
23097272,CHE
23097272,NLD
23097272,ZAF
29913017,CHE
29913017,USA
25194450,USA
17854434,USA
38301682,USA
24670200,CHE
18378749,USA
31485965,USA
17854480,NLD
38826001,CHN
16805922,CHE
16805922,DEU
33583165,ITA
39350356,USA
38826077,FIN
28340322,BEL
28340322,FIN
38826114,CHN
24670356,HRV
12087450,GBR
12087454,AUS
12087454,CHE
12087454,DEU
12087454,ITA
12087454,SVN
12087454,SWE
12087454,USA
28864691,CHN
28864699,BEN
28864699,FRA
28864699,MYS
18378947,USA
22573261,POL
36204783,TUR
26243349,AUS
26243349,GBR
30961947,IRN
22049096,GRC
29389150,USA
39350632,IRN
22573431,USA
36204923,FRA
16282000,GBR
25194928,CHE
25194928,GBR
38302139,CAN
38302139,CHE
39350718,AUS
30962136,ARM
30962136,NOR
30962136,RUS
25195020,DEU
25195020,USA
38302221,DEU
24146455,THA
24146460,CHN
24146460,TWN
24146467,MEX
30962235,CHN
16282177,CAN
24146510,CHN
30962264,USA
18379356,IND
17330781,THA
30962268,DEU
26767971,MYS
25195125,AUS
24670844,USA
16282244,USA
19427979,USA
29389484,CHN
29389484,IRN
29389484,SAU
29389484,USA
21525194,USA
29389510,USA
21525198,GBR
16282339,USA
30962423,AUT
30962423,DEU
21525251,GBR
21525251,IND
21525251,NOR
21525251,SWE
21525260,DEU
21525260,USA
29389579,TWN
22573845,BEL
22573845,BFA
22573845,CHE
22573845,FRA
22573845,KEN
22573845,USA
22573845,ZAF
23622444,USA
19428142,USA
17855282,CAN
17855283,CAN
17855283,GBR
36729696,USA
24146796,DNK
24671110,JPN
21525406,GRC
21525406,ROU
39351222,JPN
24671165,USA
25719754,USA
28865495,USA
16806875,GBR
38302725,JPN
38302725,KOR
38302725,TWN
38302725,USA
16282635,USA
17331237,NLD
29914159,BRA
29914159,ITA
23098439,AUS
23098439,MYS
16807001,DNK
37254243,GBR
23098469,KOR
23098480,AUS
19952807,USA
21525683,IND
17855668,SWE
17855669,FRA
17855670,AUS
17855670,CAN
17855670,FRA
17855670,GBR
17855670,ITA
17855670,NLD
17855670,USA
17855671,AUS
17855671,CAN
17855671,FRA
17855671,GBR
17855671,ITA
17855671,NLD
17855671,USA
29390014,BEL
29390014,COD
29390014,DNK
29390014,TZA
29390014,UGA
26244306,USA
26244306,ZAF
11039967,NLD
38827237,CHN
38827237,GBR
16807142,GBR
24147175,GBR
24147175,UGA
39351535,CHN
11040017,DNK
28341522,BEL
28341522,NLD
29914389,DEU
25195813,KOR
39351606,NLD
29390150,BGD
29390150,JPN
29390150,USA
26768732,CAN
26768732,MEX
26768732,USA
15234403,CAN
28341619,GBR
28341619,TUR
15234425,GRC
15234425,USA
39351676,BEL
39351676,FRA
39351676,NLD
36206005,GBR
36206005,USA
28865981,CAN
28865981,GBR
14710214,AUT
26244563,USA
31487444,COL
16807413,NZL
17331750,DNK
23623224,USA
19428923,MYS
11564611,AUS
29390421,CHN
30963321,USA
29390463,AUS
15234692,NLD
29390476,CHN
26244751,USA
29390493,CHN
24671918,POL
29390538,CHN
21526229,CHL
21526229,GBR
21526229,USA
29914843,GBR
38827749,GBR
38827749,USA
30963440,USA
26244854,USA
12089090,GBR
24672019,AUT
24672019,DEU
24672019,USA
39352113,KOR
31487797,DEU
31487797,TUR
39352144,USA
26244949,IND
18380632,GBR
27817819,GBR
27817819,JPN
26769248,AUS
25720675,USA
32012129,IRN
26244985,ITA
22575023,DEU
39352290,DEU
38828025,CHN
38828025,USA
19953660,USA
29390862,USA
22050871,USA
24148035,CAN
20478035,DEU
20478035,GBR
20478056,USA
39352429,CAN
20478097,DEU
29391008,GBR
29391008,KEN
29391008,NLD
30439609,USA
39352518,DEU
36206793,GBR
38828248,IND
23099622,JPN
28342534,ARG
28342534,BRA
28342534,CHL
28342534,USA
22575433,USA
26769742,GBR
26769742,ZAF
25721184,USA
26245498,DNK
20478333,USA
21526923,USA
14711187,TWN
28342682,AUS
29391286,CAN
29391286,DEU
29391286,ESP
29391286,GBR
29391286,HUN
29391286,USA
21526980,AUS
21526980,POL
26245599,ZAF
32537072,BFA
38828555,ARG
38828555,BRA
38828555,DEU
38828555,FRA
38828555,HUN
38828555,ISR
38828555,SRB
38828555,USA
29391372,AUS
33061398,THA
26245675,USA
39352877,USA
24148575,CHN
27818598,DEU
39352942,BEL
39352942,NLD
26770041,KOR
26770048,KOR
15235718,BRA
30964381,USA
18381485,AUS
18381485,CAN
18381485,GBR
18381485,NZL
18381485,USA
26245807,USA
28867267,CAN
28867267,CHN
28867267,USA
18381581,USA
26245910,AUS
26245910,USA
26245910,ZAF
26245910,ZMB
39353111,TWN
39353112,CHN
39353118,CHN
23100191,KOR
16808740,USA
16808774,USA
39353163,CHN
39353163,USA
39353164,AUT
39353164,BEL
39353164,CAN
39353164,DEU
39353164,FRA
39353164,GBR
39353164,IRL
39353164,KOR
39353164,NLD
39353164,NOR
38828895,CHE
38828895,CHN
38828895,DEU
38828895,DNK
38828895,ESP
38828895,FRA
38828895,ITA
38828895,JPN
38828895,NLD
38828895,USA
25721698,GBR
25721698,USA
22051697,CRI
22051697,USA
24148851,CAN
19430307,THA
19430307,USA
28867538,USA
32013276,EGY
18381807,TUR
21527582,FIN
21527582,USA
21527583,GBR
21527583,POL
21527583,USA
15760426,FRA
23624756,CHN
30964804,GBR
30964804,USA
30964804,ZWE
27294812,USA
24149088,CAN
24149088,KEN
24149088,NLD
24149088,USA
23624802,BEL
23624802,CAN
23624802,DEU
23624802,FRA
23624802,GBR
23624802,ITA
23624802,NLD
14711910,ITA
14711911,USA
28343401,FIN
28343401,USA
18381952,USA
27294873,USA
27819170,CHN
26246322,USA
27819215,TZA
27819215,USA
25197804,AUS
25197804,CAN
25197804,NZL
25197804,USA
34110712,NLD
39353596,AUS
29916428,IND
27294991,USA
22052139,IRN
22052142,IRN
33586478,CAN
33586478,GBR
33586478,ITA
33586478,USA
16284985,JPN
30965064,USA
22052170,CAN
21527896,USA
39353688,NLD
39353688,USA
24673650,USA
34110842,USA
22052225,DEU
22052231,USA
23625101,USA
29392280,CAN
29392280,CHE
29392280,CZE
29392280,ESP
29392280,FRA
29392280,ISR
29392280,KOR
29392280,NLD
29392280,USA
29392287,NZL
25722291,USA
15236620,ESP
25722381,FRA
25722381,HUN
25722381,ITA
25722381,KOR
25722381,NLD
25722381,USA
17333792,IRN
38829618,USA
38829648,CHN
21528169,CHE
16809591,USA
16809647,USA
29916861,USA
27295427,CAN
27295427,DEU
27295427,DNK
27295427,GBR
27295427,USA
11566828,GBR
26246907,CAN
26246907,USA
38829821,AUS
38829821,GBR
38829821,NZL
38829821,USA
37256976,AUS
37256976,CHN
37256976,DEU
37256976,ESP
37256976,FRA
37256976,GBR
